ident,actual_ident,scheduled_departuretm,scheduled_arrivaltm,origin,destination,aircrafttype,meal_service,seats_cabin_first,seats_cabin_business,seats_cabin_coach
VIR10,,2020-05-04T02:00:00.000+0000,2020-05-04T09:10:00.000+0000,KJFK,EGLL,A35K,Business: Dinner / Economy: Dinner,0,44,291
KLM4828,VIR10,2020-05-04T02:00:00.000+0000,2020-05-04T09:10:00.000+0000,KJFK,EGLL,A35K,Business: Dinner / Economy: Dinner,0,44,291
SIA1190,AVA120,2020-05-04T04:00:00.000+0000,2020-05-04T14:35:00.000+0000,SKBO,EGLL,B788,Business: No meal / Economy: No meal,0,28,222
ALK2860,ACA860,2020-05-04T02:40:00.000+0000,2020-05-04T08:35:00.000+0000,CYHZ,EGLL,B38M,Economy: No meal,0,0,169
KAL7970,TAM8084,2020-05-04T02:50:00.000+0000,2020-05-04T14:05:00.000+0000,SBGR,EGLL,B773,"Business: Breakfast, Dinner / Economy: Breakfast, Dinner",0,56,323
AIC6122,BE2101,2020-05-04T05:20:00.000+0000,2020-05-04T07:00:00.000+0000,EGPH,EGLL,DH8D,Economy: Meal,0,0,78
ACA6391,AIC131,2020-05-04T01:00:00.000+0000,2020-05-04T10:30:00.000+0000,VABB,EGLL,B77W,First: Meal / Business: Meal / Economy: Meal,4,35,303
TAP7039,AIC131,2020-05-04T01:00:00.000+0000,2020-05-04T10:30:00.000+0000,VABB,EGLL,B77W,First: Meal / Business: Meal / Economy: Meal,4,35,303
AIC131,,2020-05-04T01:00:00.000+0000,2020-05-04T10:30:00.000+0000,VABB,EGLL,B77W,First: Meal / Business: Meal / Economy: Meal,4,35,303
UAL7652,EIN152,2020-05-04T05:30:00.000+0000,2020-05-04T07:05:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
ACA6922,EIN152,2020-05-04T05:30:00.000+0000,2020-05-04T07:05:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
BAW5952,EIN152,2020-05-04T05:30:00.000+0000,2020-05-04T07:05:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
AIC6155,BE2121,2020-05-04T06:00:00.000+0000,2020-05-04T08:00:00.000+0000,EGPD,EGLL,DH8D,Economy: Meal,0,0,78
ACA6829,SWR316,2020-05-04T05:05:00.000+0000,2020-05-04T06:55:00.000+0000,LSZH,EGLL,,Business: Meal / Economy: Snack or brunch,0,1,179
SWR316,,2020-05-04T05:05:00.000+0000,2020-05-04T06:55:00.000+0000,LSZH,EGLL,,Business: Meal / Economy: Snack or brunch,0,1,179
ACA6912,EIN710,2020-05-04T06:15:00.000+0000,2020-05-04T07:45:00.000+0000,EICK,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
EIN154,,2020-05-04T06:15:00.000+0000,2020-05-04T07:45:00.000+0000,EIDW,EGLL,,Business: Meal / Economy: Meal,0,16,168
QTR3,,2020-05-04T04:15:00.000+0000,2020-05-04T11:35:00.000+0000,OTHH,EGLL,A35K,Business: Meal / Economy: Meal,0,46,281
BAW7003,QTR3,2020-05-04T04:15:00.000+0000,2020-05-04T11:35:00.000+0000,OTHH,EGLL,A35K,Business: Meal / Economy: Meal,0,46,281
BAW5926,EIN710,2020-05-04T06:15:00.000+0000,2020-05-04T07:45:00.000+0000,EICK,EGLL,A320,Economy: Food for sale,0,0,180
BAW5954,EIN154,2020-05-04T06:15:00.000+0000,2020-05-04T07:45:00.000+0000,EIDW,EGLL,,Business: No meal / Economy: Food for sale,0,16,168
UAL7640,EIN710,2020-05-04T06:15:00.000+0000,2020-05-04T07:45:00.000+0000,EICK,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
UAL7627,EIN154,2020-05-04T06:15:00.000+0000,2020-05-04T07:45:00.000+0000,EIDW,EGLL,,Business: No meal / Economy: No meal,0,16,168
ACA6904,EIN154,2020-05-04T06:15:00.000+0000,2020-05-04T07:45:00.000+0000,EIDW,EGLL,,Business: No meal / Economy: Meal,0,16,168
REU8680,AFR1680,2020-05-04T05:30:00.000+0000,2020-05-04T06:55:00.000+0000,LFPG,EGLL,A320,Business: No meal / Economy: No meal,0,108,66
UAL7657,EIN380,2020-05-04T06:30:00.000+0000,2020-05-04T08:05:00.000+0000,EINN,EGLL,,Business: No meal / Economy: No meal,0,16,168
BAW5940,EIN380,2020-05-04T06:30:00.000+0000,2020-05-04T08:05:00.000+0000,EINN,EGLL,,Economy: Food for sale,0,0,999
ACA6916,EIN380,2020-05-04T06:30:00.000+0000,2020-05-04T08:05:00.000+0000,EINN,EGLL,,Business: No meal / Economy: Meal,0,16,168
KQA3218,AFR1680,2020-05-04T05:30:00.000+0000,2020-05-04T06:55:00.000+0000,LFPG,EGLL,A321,Business: No meal / Economy: No meal,0,82,130
FIN1331,,2020-05-04T05:00:00.000+0000,2020-05-04T08:10:00.000+0000,EFHK,EGLL,A319,"Business: Food for sale, Meal / Economy: Food for sale, Meal",0,1,143
ANA6233,DLH900,2020-05-04T06:00:00.000+0000,2020-05-04T07:40:00.000+0000,EDDF,EGLL,,Business: Cold meal / Economy: Snack or brunch,0,28,138
BAW6031,FIN1331,2020-05-04T05:00:00.000+0000,2020-05-04T08:10:00.000+0000,EFHK,EGLL,A319,Business: Meal / Economy: Meal,0,1,143
AAL8999,FIN1331,2020-05-04T05:00:00.000+0000,2020-05-04T08:10:00.000+0000,EFHK,EGLL,A319,"Business: Meal / Economy: Food for sale, Meal",0,1,143
DLH900,,2020-05-04T06:00:00.000+0000,2020-05-04T07:40:00.000+0000,EDDF,EGLL,,Business: Cold meal / Economy: Snack or brunch,0,28,138
KNE3019,ETD19,2020-05-04T04:15:00.000+0000,2020-05-04T11:50:00.000+0000,OMAA,EGLL,A388,"First: Food for sale / Business: Food for sale, Meal / Economy: Food for sale, Meal",11,70,405
AMC2132,ETD19,2020-05-04T04:15:00.000+0000,2020-05-04T11:50:00.000+0000,OMAA,EGLL,B78X,Business: No meal / Economy: No meal,0,28,199
GIA9126,ETD19,2020-05-04T04:15:00.000+0000,2020-05-04T11:50:00.000+0000,OMAA,EGLL,B78X,Business: Meal / Economy: Meal,0,999,999
AZA202,,2020-05-04T06:30:00.000+0000,2020-05-04T09:25:00.000+0000,LIRF,EGLL,A330,Business: Meal / Economy: Meal,0,22,240
BAW2130,EIN930,2020-05-04T07:45:00.000+0000,2020-05-04T09:15:00.000+0000,EGAC,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
EIN930,,2020-05-04T07:45:00.000+0000,2020-05-04T09:15:00.000+0000,EGAC,EGLL,A320,Business: Meal / Economy: Meal,0,4,168
UAL7647,EIN930,2020-05-04T07:45:00.000+0000,2020-05-04T09:15:00.000+0000,EGAC,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
AIC6124,BE2103,2020-05-04T07:55:00.000+0000,2020-05-04T09:35:00.000+0000,EGPH,EGLL,DH8D,Economy: Meal,0,0,78
CTN5803,SIA308,2020-05-04T01:00:00.000+0000,2020-05-04T14:40:00.000+0000,WSSS,EGLL,A388,First: No meal / Business: Meal / Economy: Meal,12,86,281
AVA6551,SIA308,2020-05-04T01:00:00.000+0000,2020-05-04T14:40:00.000+0000,WSSS,EGLL,A388,First: No meal / Business: No meal / Economy: No meal,12,86,281
CXA9303,KLM1007,2020-05-04T07:15:00.000+0000,2020-05-04T08:40:00.000+0000,EHAM,EGLL,B737,Business: No meal / Economy: No meal,0,36,106
KQA1007,KLM1007,2020-05-04T07:15:00.000+0000,2020-05-04T08:40:00.000+0000,EHAM,EGLL,B737,Business: No meal / Economy: No meal,0,36,106
DAL9641,KLM1007,2020-05-04T07:15:00.000+0000,2020-05-04T08:40:00.000+0000,EHAM,EGLL,B737,Business: Snack or brunch / Economy: Snack or brunch,0,36,106
CSN7858,KLM1007,2020-05-04T07:15:00.000+0000,2020-05-04T08:40:00.000+0000,EHAM,EGLL,B737,Business: No meal / Economy: No meal,0,36,106
VIR6993,KLM1007,2020-05-04T07:15:00.000+0000,2020-05-04T08:40:00.000+0000,EHAM,EGLL,B737,Business: Meal / Economy: Snack or brunch,0,36,106
CES6269,KLM1007,2020-05-04T07:15:00.000+0000,2020-05-04T08:40:00.000+0000,EHAM,EGLL,B737,Business: Meal / Economy: Meal,0,36,106
KLM1007,,2020-05-04T07:15:00.000+0000,2020-05-04T08:40:00.000+0000,EHAM,EGLL,B737,"Business: Meal / Economy: Snack or brunch, Meal",0,36,106
BAW5958,EIN158,2020-05-04T08:40:00.000+0000,2020-05-04T10:10:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
UAL7630,EIN158,2020-05-04T08:40:00.000+0000,2020-05-04T10:10:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
ACA6906,EIN158,2020-05-04T08:40:00.000+0000,2020-05-04T10:10:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
AMC4100,,2020-05-04T08:00:00.000+0000,2020-05-04T11:30:00.000+0000,LMML,EGLL,A320,Economy: No meal,0,0,180
GFA3,,2020-05-04T07:05:00.000+0000,2020-05-04T14:20:00.000+0000,OBBI,EGLL,B789,Business: Lunch / Economy: Lunch,0,26,256
KQA3076,AFR1580,2020-05-04T08:10:00.000+0000,2020-05-04T09:40:00.000+0000,LFPG,EGLL,A319,Business: No meal / Economy: No meal,0,72,71
REU8580,AFR1580,2020-05-04T08:10:00.000+0000,2020-05-04T09:40:00.000+0000,LFPG,EGLL,A319,Business: No meal / Economy: No meal,0,72,71
ATW833,ATW1009,2020-05-04T08:15:00.000+0000,2020-05-04T09:45:00.000+0000,EHAM,EGLL,B739,Business: No meal / Economy: No meal,0,56,132
KNE3025,ETD25,2020-05-04T06:35:00.000+0000,2020-05-04T14:10:00.000+0000,OMAA,EGLL,A388,"First: Food for sale / Business: Food for sale, Meal / Economy: Food for sale, Meal",11,70,405
QTR8291,,2020-05-04T07:35:00.000+0000,2020-05-04T15:10:00.000+0000,OTHH,EGLL,A332,,0,0,0
EWG9466,,2020-05-04T08:55:00.000+0000,2020-05-04T10:30:00.000+0000,EDDL,EGLL,A319,Business: No meal / Economy: No meal,0,12,132
DLH5354,EWG9466,2020-05-04T08:55:00.000+0000,2020-05-04T10:30:00.000+0000,EDDL,EGLL,A319,Business: No meal / Economy: No meal,0,12,132
ACA6963,EWG9466,2020-05-04T08:55:00.000+0000,2020-05-04T10:30:00.000+0000,EDDL,EGLL,A319,Business: No meal / Economy: No meal,0,12,132
UAL7650,EIN162,2020-05-04T10:10:00.000+0000,2020-05-04T11:40:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
ACA6924,EIN162,2020-05-04T10:10:00.000+0000,2020-05-04T11:40:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
BAW5962,EIN162,2020-05-04T10:10:00.000+0000,2020-05-04T11:40:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
ANA5354,ETH710,2020-05-04T08:15:00.000+0000,2020-05-04T16:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,ETH710,2020-05-04T08:15:00.000+0000,2020-05-04T16:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7218,ETH710,2020-05-04T08:15:00.000+0000,2020-05-04T16:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6021,ETH710,2020-05-04T08:15:00.000+0000,2020-05-04T16:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7218,EMT710,2020-05-04T08:15:00.000+0000,2020-05-04T16:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,EMT710,2020-05-04T08:15:00.000+0000,2020-05-04T16:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7218,ETH710,2020-05-04T08:15:00.000+0000,2020-05-04T16:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6021,EMT710,2020-05-04T08:15:00.000+0000,2020-05-04T16:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
UAL7218,EMT710,2020-05-04T08:15:00.000+0000,2020-05-04T16:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6021,EMT710,2020-05-04T08:15:00.000+0000,2020-05-04T16:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ANA5354,EMT710,2020-05-04T08:15:00.000+0000,2020-05-04T16:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
ACA6021,ETH710,2020-05-04T08:15:00.000+0000,2020-05-04T16:00:00.000+0000,HAAB,EGLL,A359,Business: No meal / Economy: No meal,0,30,313
BAW4603,JAL43,2020-05-04T02:20:00.000+0000,2020-05-04T14:50:00.000+0000,RJTT,EGLL,B789,Business: Meal / Economy: Meal,0,44,151
JTL43,,2020-05-04T02:20:00.000+0000,2020-05-04T14:50:00.000+0000,RJTT,EGLL,B789,Business: Meal / Economy: Meal,0,44,151
JAL43,,2020-05-04T02:20:00.000+0000,2020-05-04T14:50:00.000+0000,RJTT,EGLL,B789,Business: Meal / Economy: Meal,0,44,151
BAW4603,JTL43,2020-05-04T02:20:00.000+0000,2020-05-04T14:50:00.000+0000,RJTT,EGLL,B789,Business: Meal / Economy: Meal,0,44,151
BAW4603,JAL43,2020-05-04T02:20:00.000+0000,2020-05-04T14:50:00.000+0000,RJTT,EGLL,B789,Business: Meal / Economy: Meal,0,44,151
BAW4603,JTL43,2020-05-04T02:20:00.000+0000,2020-05-04T14:50:00.000+0000,RJTT,EGLL,B789,Business: Meal / Economy: Meal,0,44,151
QTR6010,BAW1307,2020-05-04T10:25:00.000+0000,2020-05-04T12:05:00.000+0000,EGPD,EGLL,,Business: No meal / Economy: No meal,0,24,136
BAW1307,,2020-05-04T10:25:00.000+0000,2020-05-04T12:05:00.000+0000,EGPD,EGLL,,"Business: Meal / Economy: Food for sale, Meal",0,24,136
IBE7526,BAW1307,2020-05-04T10:25:00.000+0000,2020-05-04T12:05:00.000+0000,EGPD,EGLL,,Business: No meal / Economy: No meal,0,24,136
BAW5928,EIN712,2020-05-04T10:35:00.000+0000,2020-05-04T12:05:00.000+0000,EICK,EGLL,A320,Economy: Food for sale,0,0,180
UAL7642,EIN712,2020-05-04T10:35:00.000+0000,2020-05-04T12:05:00.000+0000,EICK,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
ACA6914,EIN712,2020-05-04T10:35:00.000+0000,2020-05-04T12:05:00.000+0000,EICK,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
AAL6291,BAW479,2020-05-04T09:40:00.000+0000,2020-05-04T12:05:00.000+0000,LEBL,EGLL,,"Business: Meal / Economy: Food for sale, Meal",0,24,136
BAW431,,2020-05-04T09:40:00.000+0000,2020-05-04T11:00:00.000+0000,EHAM,EGLL,,"Business: Meal / Economy: Food for sale, Meal",0,24,136
AAL6443,BAW431,2020-05-04T09:40:00.000+0000,2020-05-04T11:00:00.000+0000,EHAM,EGLL,,"Business: Meal / Economy: Food for sale, Meal",0,24,136
BAW1443,,2020-05-04T10:55:00.000+0000,2020-05-04T12:30:00.000+0000,EGPH,EGLL,,"Business: Meal / Economy: Food for sale, Meal",0,24,136
IBE7726,BAW1443,2020-05-04T10:55:00.000+0000,2020-05-04T12:30:00.000+0000,EGPH,EGLL,,Business: No meal / Economy: No meal,0,24,136
QTR6284,BAW1443,2020-05-04T10:55:00.000+0000,2020-05-04T12:30:00.000+0000,EGPH,EGLL,,Business: No meal / Economy: No meal,0,24,136
FIN5968,BAW1443,2020-05-04T10:55:00.000+0000,2020-05-04T12:30:00.000+0000,EGPH,EGLL,,"Business: Food for sale, Meal / Economy: Food for sale",0,24,136
UAL7654,EIN164,2020-05-04T11:00:00.000+0000,2020-05-04T12:30:00.000+0000,EIDW,EGLL,A320,Economy: No meal,0,0,174
BAW5964,EIN164,2020-05-04T11:00:00.000+0000,2020-05-04T12:30:00.000+0000,EIDW,EGLL,A320,Economy: Food for sale,0,0,180
ROT391,,2020-05-04T09:20:00.000+0000,2020-05-04T13:05:00.000+0000,LROP,EGLL,A318,Business: Lunch / Economy: Lunch,0,6,111
UAL7644,EIN384,2020-05-04T11:25:00.000+0000,2020-05-04T13:00:00.000+0000,EINN,EGLL,A320,Business: No meal / Economy: No meal,0,4,168
BAW5942,EIN384,2020-05-04T11:25:00.000+0000,2020-05-04T13:00:00.000+0000,EINN,EGLL,A320,Economy: Food for sale,0,0,180
ACA6918,EIN384,2020-05-04T11:25:00.000+0000,2020-05-04T13:00:00.000+0000,EINN,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
BAW983,,2020-05-04T10:35:00.000+0000,2020-05-04T12:40:00.000+0000,EDDT,EGLL,,"Business: Meal / Economy: Food for sale, Meal",0,24,136
BAW1483,,2020-05-04T11:40:00.000+0000,2020-05-04T13:10:00.000+0000,EGPF,EGLL,,"Business: Meal / Economy: Food for sale, Meal",0,24,136
IBE7589,BAW1483,2020-05-04T11:40:00.000+0000,2020-05-04T13:10:00.000+0000,EGPF,EGLL,,Business: No meal / Economy: No meal,0,24,136
QTR5965,BAW1483,2020-05-04T11:40:00.000+0000,2020-05-04T13:10:00.000+0000,EGPF,EGLL,,Business: No meal / Economy: No meal,0,24,136
FIN5972,BAW1483,2020-05-04T11:40:00.000+0000,2020-05-04T13:10:00.000+0000,EGPF,EGLL,,"Business: Food for sale, Meal / Economy: Food for sale",0,24,136
MAS9839,BAW1483,2020-05-04T11:40:00.000+0000,2020-05-04T13:10:00.000+0000,EGPF,EGLL,,Business: Meal / Economy: Food for sale,0,24,136
SWR354,,2020-05-04T10:55:00.000+0000,2020-05-04T12:40:00.000+0000,LSGG,EGLL,BCS1,Business: Meal / Economy: Food for sale,0,1,124
ANA6755,SWR354,2020-05-04T10:55:00.000+0000,2020-05-04T12:40:00.000+0000,LSGG,EGLL,BCS1,Business: Meal / Economy: Food for sale,0,1,124
UAL9740,SWR354,2020-05-04T10:55:00.000+0000,2020-05-04T12:40:00.000+0000,LSGG,EGLL,BCS1,Business: Meal / Economy: Food for sale,0,1,124
AVA6619,THY1985,2020-05-04T10:00:00.000+0000,2020-05-04T13:50:00.000+0000,LTFM,EGLL,A359,Business: No meal / Economy: No meal,0,32,297
BAW2128,EIN932,2020-05-04T12:15:00.000+0000,2020-05-04T13:35:00.000+0000,EGAC,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
GLO5082,AFR1780,2020-05-04T11:20:00.000+0000,2020-05-04T12:45:00.000+0000,LFPG,EGLL,A320,Business: Snack or brunch / Economy: Snack or brunch,0,108,66
ISS9577,BAW577,2020-05-04T11:20:00.000+0000,2020-05-04T13:20:00.000+0000,LIML,EGLL,,Business: Meal / Economy: Meal,0,1,179
MAU9414,AFR1780,2020-05-04T11:20:00.000+0000,2020-05-04T12:45:00.000+0000,LFPG,EGLL,A320,Business: No meal / Economy: No meal,0,108,66
VIR6701,AFR1780,2020-05-04T11:20:00.000+0000,2020-05-04T12:45:00.000+0000,LFPG,EGLL,A320,Business: No meal / Economy: No meal,0,108,66
DAL8324,AFR1780,2020-05-04T11:20:00.000+0000,2020-05-04T12:45:00.000+0000,LFPG,EGLL,A320,Business: No meal / Economy: No meal,0,108,66
AFR1780,,2020-05-04T11:20:00.000+0000,2020-05-04T12:45:00.000+0000,LFPG,EGLL,A320,Business: No meal / Economy: No meal,0,108,66
AMX6023,AFR1780,2020-05-04T11:20:00.000+0000,2020-05-04T12:45:00.000+0000,LFPG,EGLL,A320,Business: No meal / Economy: No meal,0,108,66
REU8780,AFR1780,2020-05-04T11:20:00.000+0000,2020-05-04T12:45:00.000+0000,LFPG,EGLL,A320,Business: No meal / Economy: No meal,0,108,66
HVN3652,AFR1780,2020-05-04T11:20:00.000+0000,2020-05-04T12:45:00.000+0000,LFPG,EGLL,A320,Business: No meal / Economy: No meal,0,108,66
CSN7037,AFR1780,2020-05-04T11:20:00.000+0000,2020-05-04T12:45:00.000+0000,LFPG,EGLL,A320,Business: No meal / Economy: No meal,0,108,66
MEA203,,2020-05-04T10:25:00.000+0000,2020-05-04T15:30:00.000+0000,OLBA,EGLL,A332,Business: Hot meal / Economy: Hot meal,0,44,200
BAW5966,EIN166,2020-05-04T12:35:00.000+0000,2020-05-04T14:05:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Food for sale,0,4,168
ACA6896,EIN166,2020-05-04T12:35:00.000+0000,2020-05-04T14:05:00.000+0000,EIDW,EGLL,A320,Business: No meal / Economy: Meal,0,4,168
LAN5582,BAW347,2020-05-04T11:55:00.000+0000,2020-05-04T14:05:00.000+0000,LFMN,EGLL,A321,Economy: Food for sale,0,0,220
ACA6387,AIC111,2020-05-04T08:30:00.000+0000,2020-05-04T18:00:00.000+0000,VIDP,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
CTN5486,DLH908,2020-05-04T12:00:00.000+0000,2020-05-04T13:40:00.000+0000,EDDF,EGLL,,Business: Cold meal,0,180,0
DLH908,,2020-05-04T12:00:00.000+0000,2020-05-04T13:40:00.000+0000,EDDF,EGLL,,Business: Cold meal / Economy: Snack or brunch,0,28,138
AVA2401,AIC111,2020-05-04T08:30:00.000+0000,2020-05-04T18:00:00.000+0000,VIDP,EGLL,B788,Business: No meal / Economy: No meal,0,18,238
AIC111,,2020-05-04T08:30:00.000+0000,2020-05-04T18:00:00.000+0000,VIDP,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
TAP7021,AIC111,2020-05-04T08:30:00.000+0000,2020-05-04T18:00:00.000+0000,VIDP,EGLL,B788,Business: Meal / Economy: Meal,0,18,238
UAL9100,DLH908,2020-05-04T12:00:00.000+0000,2020-05-04T13:40:00.000+0000,EDDF,EGLL,,Business: Cold meal / Economy: Snack or brunch,0,28,138
KNE3017,ETD17,2020-05-04T10:10:00.000+0000,2020-05-04T17:45:00.000+0000,OMAA,EGLL,B78X,"Business: Food for sale, Meal / Economy: Food for sale, Meal",0,32,343
